Overall_power,GPS_power,Wifi_power,Cellular_power,GPS_accuracy,Wifi_accuracy,Cellular_accuracy,GPS_strength,Wifi_strength,Cellular_strength,Battery_percentage,Frequency,Target
1.05E+03,6.87E+01,2.86E+01,1.91E+01,1.84E+01,2.83E+01,3.92E+01,-6.11E+01,-6.96E+01,-6.83E+01,6.41E+01,4,0
1.05E+03,6.87E+01,2.86E+01,1.91E+01,1.84E+01,2.83E+01,3.92E+01,-6.11E+01,-6.96E+01,-6.83E+01,6.41E+01,4,0
7.50E+02,4.30E+01,2.58E+01,1.32E+01,1.58E+01,3.20E+01,4.07E+01,-5.36E+01,-5.19E+01,-6.49E+01,2.20E+01,4,3
7.50E+02,4.30E+01,2.58E+01,1.32E+01,1.58E+01,3.20E+01,4.07E+01,-5.36E+01,-5.19E+01,-6.49E+01,2.20E+01,4,3
1.64E+03,4.01E+01,3.89E+01,2.42E+01,2.22E+01,2.52E+01,4.78E+01,-4.01E+01,-6.07E+01,-7.52E+01,4.23E+01,3,2
1.64E+03,4.01E+01,3.89E+01,2.42E+01,2.22E+01,2.52E+01,4.78E+01,-4.01E+01,-6.07E+01,-7.52E+01,4.23E+01,3,2
6.42E+02,4.73E+01,3.14E+01,2.08E+01,1.23E+01,2.88E+01,3.34E+01,-6.53E+01,-6.01E+01,-7.98E+01,4.59E+01,3,0
6.42E+02,4.73E+01,3.14E+01,2.08E+01,1.23E+01,2.88E+01,3.34E+01,-6.53E+01,-6.01E+01,-7.98E+01,4.59E+01,3,0
1.03E+03,4.88E+01,4.05E+01,1.61E+01,2.51E+01,2.97E+01,4.61E+01,-7.00E+01,-6.93E+01,-6.68E+01,3.44E+01,5,2
1.03E+03,4.88E+01,4.05E+01,1.61E+01,2.51E+01,2.97E+01,4.61E+01,-7.00E+01,-6.93E+01,-6.68E+01,3.44E+01,5,2
9.08E+02,7.67E+01,3.11E+01,1.68E+01,2.50E+01,3.05E+01,4.45E+01,-5.24E+01,-6.14E+01,-6.69E+01,8.72E+00,5,3
9.08E+02,7.67E+01,3.11E+01,1.68E+01,2.50E+01,3.05E+01,4.45E+01,-5.24E+01,-6.14E+01,-6.69E+01,8.72E+00,5,3
1.01E+03,1.47E+00,1.16E+01,9.58E+00,1.22E+01,2.40E+01,4.69E+01,-4.47E+01,-5.83E+01,-6.08E+01,7.36E+01,1,1
1.01E+03,1.47E+00,1.16E+01,9.58E+00,1.22E+01,2.40E+01,4.69E+01,-4.47E+01,-5.83E+01,-6.08E+01,7.36E+01,1,1
1.61E+03,1.44E+01,2.05E+01,1.98E+01,1.11E+01,3.38E+01,3.15E+01,-5.09E+01,-7.80E+01,-8.26E+01,4.21E+01,2,2
1.61E+03,1.44E+01,2.05E+01,1.98E+01,1.11E+01,3.38E+01,3.15E+01,-5.09E+01,-7.80E+01,-8.26E+01,4.21E+01,2,2
1.07E+03,7.99E+01,2.99E+01,2.42E+01,2.87E+01,2.55E+01,3.64E+01,-4.18E+01,-8.49E+01,-5.56E+01,3.94E+01,1,2
1.07E+03,7.99E+01,2.99E+01,2.42E+01,2.87E+01,2.55E+01,3.64E+01,-4.18E+01,-8.49E+01,-5.56E+01,3.94E+01,1,2
1.04E+03,4.94E+01,3.73E+01,2.11E+01,1.51E+01,2.18E+01,4.65E+01,-4.63E+01,-6.74E+01,-6.88E+01,8.22E+01,3,1
1.04E+03,4.94E+01,3.73E+01,2.11E+01,1.51E+01,2.18E+01,4.65E+01,-4.63E+01,-6.74E+01,-6.88E+01,8.22E+01,3,1
1.36E+03,5.15E+01,3.97E+01,1.74E+01,2.05E+01,3.61E+01,3.18E+01,-5.69E+01,-6.52E+01,-6.28E+01,1.55E+01,4,3
1.36E+03,5.15E+01,3.97E+01,1.74E+01,2.05E+01,3.61E+01,3.18E+01,-5.69E+01,-6.52E+01,-6.28E+01,1.55E+01,4,3
4.79E+02,3.29E+01,2.47E+01,1.52E+01,2.77E+01,2.62E+01,4.92E+01,-3.83E+01,-4.91E+01,-6.54E+01,1.75E+01,3,3
4.79E+02,3.29E+01,2.47E+01,1.52E+01,2.77E+01,2.62E+01,4.92E+01,-3.83E+01,-4.91E+01,-6.54E+01,1.75E+01,3,3
7.87E+02,2.82E+01,4.31E+01,2.71E+01,2.57E+01,3.55E+01,3.26E+01,-6.80E+01,-5.76E+01,-6.45E+01,5.23E+01,5,0
7.87E+02,2.82E+01,4.31E+01,2.71E+01,2.57E+01,3.55E+01,3.26E+01,-6.80E+01,-5.76E+01,-6.45E+01,5.23E+01,5,0
9.95E+02,8.11E+01,4.53E+01,2.05E+01,2.26E+01,3.70E+01,3.60E+01,-5.58E+01,-5.50E+01,-7.83E+01,2.50E+01,4,2
9.95E+02,8.11E+01,4.53E+01,2.05E+01,2.26E+01,3.70E+01,3.60E+01,-5.58E+01,-5.50E+01,-7.83E+01,2.50E+01,4,2
1.11E+03,7.53E+01,2.81E+01,4.65E+00,2.89E+01,3.21E+01,4.07E+01,-4.72E+01,-7.00E+01,-7.60E+01,3.18E+01,2,2
1.11E+03,7.53E+01,2.81E+01,4.65E+00,2.89E+01,3.21E+01,4.07E+01,-4.72E+01,-7.00E+01,-7.60E+01,3.18E+01,2,2
1.40E+03,6.16E+01,4.00E+01,2.09E+01,1.27E+01,2.23E+01,3.66E+01,-4.82E+01,-5.93E+01,-5.20E+01,7.71E+01,3,1
1.40E+03,6.16E+01,4.00E+01,2.09E+01,1.27E+01,2.23E+01,3.66E+01,-4.82E+01,-5.93E+01,-5.20E+01,7.71E+01,3,1
1.38E+03,2.98E+01,3.18E+01,2.41E+01,1.33E+01,2.27E+01,3.41E+01,-3.58E+01,-5.89E+01,-7.04E+01,6.24E+01,3,0
1.38E+03,2.98E+01,3.18E+01,2.41E+01,1.33E+01,2.27E+01,3.41E+01,-3.58E+01,-5.89E+01,-7.04E+01,6.24E+01,3,0
9.18E+02,4.93E+01,4.08E+01,2.08E+01,2.87E+01,3.36E+01,3.06E+01,-5.66E+01,-5.89E+01,-8.03E+01,9.52E+01,4,1
9.18E+02,4.93E+01,4.08E+01,2.08E+01,2.87E+01,3.36E+01,3.06E+01,-5.66E+01,-5.89E+01,-8.03E+01,9.52E+01,4,1
1.01E+03,5.04E+01,3.71E+01,2.21E+01,2.51E+01,2.84E+01,4.28E+01,-2.64E+01,-6.74E+01,-7.24E+01,4.54E+01,2,0
1.01E+03,5.04E+01,3.71E+01,2.21E+01,2.51E+01,2.84E+01,4.28E+01,-2.64E+01,-6.74E+01,-7.24E+01,4.54E+01,2,0
932.9134744,7.38E+01,3.43E+01,1.83E+01,2.83E+01,3.19E+01,3.87E+01,-5.80E+01,-6.24E+01,-6.16E+01,6.63E+01,3,0
932.9134744,7.38E+01,3.43E+01,1.83E+01,2.83E+01,3.19E+01,3.87E+01,-5.80E+01,-6.24E+01,-6.16E+01,6.63E+01,3,0
1.55E+03,4.21E+01,1.73E+01,1.83E+01,1.78E+01,3.86E+01,4.45E+01,-5.50E+01,-6.74E+01,-6.75E+01,6.34E+01,3,0
1.55E+03,4.21E+01,1.73E+01,1.83E+01,1.78E+01,3.86E+01,4.45E+01,-5.50E+01,-6.74E+01,-6.75E+01,6.34E+01,3,0
1.58E+03,5.61E+01,2.67E+01,1.85E+01,1.45E+01,3.58E+01,4.05E+01,-4.40E+01,-4.73E+01,-5.76E+01,8.13E+01,3,1
1.58E+03,5.61E+01,2.67E+01,1.85E+01,1.45E+01,3.58E+01,4.05E+01,-4.40E+01,-4.73E+01,-5.76E+01,8.13E+01,3,1
8.02E+02,1.58E+01,3.77E+01,1.89E+01,1.69E+01,2.35E+01,3.35E+01,-5.49E+01,-6.03E+01,-6.94E+01,4.48E+01,1,2
8.02E+02,1.58E+01,3.77E+01,1.89E+01,1.69E+01,2.35E+01,3.35E+01,-5.49E+01,-6.03E+01,-6.94E+01,4.48E+01,1,2
1.08E+03,4.29E+01,1.63E+01,2.81E+01,1.78E+01,3.52E+01,3.09E+01,-3.92E+01,-6.38E+01,-7.46E+01,6.58E+01,4,0
1.08E+03,4.29E+01,1.63E+01,2.81E+01,1.78E+01,3.52E+01,3.09E+01,-3.92E+01,-6.38E+01,-7.46E+01,6.58E+01,4,0
1.27E+03,5.53E+01,1.70E+01,1.42E+01,2.73E+01,3.18E+01,4.58E+01,-5.93E+01,-6.22E+01,-7.72E+01,2.53E+01,3,2
1.27E+03,5.53E+01,1.70E+01,1.42E+01,2.73E+01,3.18E+01,4.58E+01,-5.93E+01,-6.22E+01,-7.72E+01,2.53E+01,3,2
8.28E+02,6.50E+01,2.98E+01,1.81E+01,2.51E+01,2.44E+01,4.92E+01,-5.13E+01,-7.72E+01,-7.33E+01,5.29E+01,2,0
8.28E+02,6.50E+01,2.98E+01,1.81E+01,2.51E+01,2.44E+01,4.92E+01,-5.13E+01,-7.72E+01,-7.33E+01,5.29E+01,2,0
4.04E+02,9.66E+00,3.41E+01,2.81E+01,1.60E+01,2.60E+01,4.70E+01,-5.75E+01,-6.61E+01,-6.58E+01,4.72E+01,5,0
4.04E+02,9.66E+00,3.41E+01,2.81E+01,1.60E+01,2.60E+01,4.70E+01,-5.75E+01,-6.61E+01,-6.58E+01,4.72E+01,5,0
3.27E+02,4.62E+01,2.66E+01,2.41E+01,1.12E+01,3.78E+01,4.50E+01,-5.12E+01,-6.35E+01,-7.10E+01,9.44E+01,5,1
3.27E+02,4.62E+01,2.66E+01,2.41E+01,1.12E+01,3.78E+01,4.50E+01,-5.12E+01,-6.35E+01,-7.10E+01,9.44E+01,5,1
2.79E+02,5.07E+01,3.78E+01,2.27E+01,2.87E+01,3.84E+01,4.72E+01,-6.51E+01,-5.64E+01,-7.90E+01,4.09E+01,5,2
2.79E+02,5.07E+01,3.78E+01,2.27E+01,2.87E+01,3.84E+01,4.72E+01,-6.51E+01,-5.64E+01,-7.90E+01,4.09E+01,5,2
8.22E+02,7.42E+01,1.25E+01,1.40E+01,1.70E+01,3.51E+01,3.23E+01,-5.21E+01,-6.56E+01,-9.18E+01,3.33E+01,2,2
8.22E+02,7.42E+01,1.25E+01,1.40E+01,1.70E+01,3.51E+01,3.23E+01,-5.21E+01,-6.56E+01,-9.18E+01,3.33E+01,2,2
4.55E+02,3.99E+01,4.39E+01,2.59E+01,1.23E+01,2.30E+01,3.82E+01,-4.79E+01,-4.36E+01,-8.30E+01,7.58E+01,5,1
4.55E+02,3.99E+01,4.39E+01,2.59E+01,1.23E+01,2.30E+01,3.82E+01,-4.79E+01,-4.36E+01,-8.30E+01,7.58E+01,5,1
4.65E+02,4.06E+01,3.59E+01,3.37E+01,2.48E+01,2.03E+01,4.51E+01,-4.78E+01,-4.95E+01,-5.32E+01,1.14E+01,4,3
4.65E+02,4.06E+01,3.59E+01,3.37E+01,2.48E+01,2.03E+01,4.51E+01,-4.78E+01,-4.95E+01,-5.32E+01,1.14E+01,4,3
9.79E+02,4.17E+01,4.53E+01,1.89E+01,2.29E+01,3.32E+01,3.54E+01,-6.58E+01,-6.31E+01,-7.49E+01,7.50E+01,3,1
9.79E+02,4.17E+01,4.53E+01,1.89E+01,2.29E+01,3.32E+01,3.54E+01,-6.58E+01,-6.31E+01,-7.49E+01,7.50E+01,3,1
9.99E+02,3.93E+01,4.27E+01,2.41E+01,2.56E+01,3.77E+01,4.05E+01,-4.84E+01,-3.44E+01,-7.93E+01,5.98E+01,5,0
9.99E+02,3.93E+01,4.27E+01,2.41E+01,2.56E+01,3.77E+01,4.05E+01,-4.84E+01,-3.44E+01,-7.93E+01,5.98E+01,5,0
9.65E+02,5.81E+01,2.76E+01,2.55E+01,1.93E+01,2.96E+01,4.88E+01,-4.67E+01,-5.37E+01,-6.69E+01,9.13E+01,2,1
9.65E+02,5.81E+01,2.76E+01,2.55E+01,1.93E+01,2.96E+01,4.88E+01,-4.67E+01,-5.37E+01,-6.69E+01,9.13E+01,2,1
1.01E+03,2.98E+01,3.71E+01,2.13E+01,2.37E+01,3.30E+01,4.88E+01,-5.28E+01,-4.33E+01,-6.80E+01,2.95E+01,3,2
1.01E+03,2.98E+01,3.71E+01,2.13E+01,2.37E+01,3.30E+01,4.88E+01,-5.28E+01,-4.33E+01,-6.80E+01,2.95E+01,3,2
8.32E+02,4.13E+01,3.82E+01,1.94E+01,2.07E+01,2.16E+01,4.61E+01,-5.71E+01,-5.74E+01,-7.33E+01,5.44E+01,2,0
8.32E+02,4.13E+01,3.82E+01,1.94E+01,2.07E+01,2.16E+01,4.61E+01,-5.71E+01,-5.74E+01,-7.33E+01,5.44E+01,2,0
5.44E+02,3.15E+01,4.02E+01,2.57E+01,2.21E+01,3.22E+01,4.37E+01,-3.07E+01,-6.56E+01,-8.14E+01,6.98E+01,3,0
5.44E+02,3.15E+01,4.02E+01,2.57E+01,2.21E+01,3.22E+01,4.37E+01,-3.07E+01,-6.56E+01,-8.14E+01,6.98E+01,3,0
1.85E+03,3.28E+01,3.71E+01,1.38E+01,2.94E+01,2.42E+01,4.12E+01,-4.80E+01,-6.41E+01,-7.65E+01,2.18E+01,4,3
1.85E+03,3.28E+01,3.71E+01,1.38E+01,2.94E+01,2.42E+01,4.12E+01,-4.80E+01,-6.41E+01,-7.65E+01,2.18E+01,4,3
9.42E+02,7.13E+01,1.70E+01,2.73E+01,1.37E+01,2.41E+01,3.15E+01,-6.50E+01,-5.53E+01,-6.19E+01,5.07E+01,2,0
9.42E+02,7.13E+01,1.70E+01,2.73E+01,1.37E+01,2.41E+01,3.15E+01,-6.50E+01,-5.53E+01,-6.19E+01,5.07E+01,2,0
8.47E+02,44.80896801,3.79E+01,2.40E+01,2.70E+01,3.14E+01,3.33E+01,-4.72E+01,-7.85E+01,-8.42E+01,7.80E+01,2,1
8.47E+02,44.80896801,3.79E+01,2.40E+01,2.70E+01,3.14E+01,3.33E+01,-4.72E+01,-7.85E+01,-8.42E+01,7.80E+01,2,1
1.09E+03,7.02E+01,1.97E+01,1.32E+01,1.28E+01,2.59E+01,3.30E+01,-5.04E+01,-5.27E+01,-7.39E+01,5.03E+00,3,3
1.09E+03,7.02E+01,1.97E+01,1.32E+01,1.28E+01,2.59E+01,3.30E+01,-5.04E+01,-5.27E+01,-7.39E+01,5.03E+00,3,3
1.92E+02,3.69E+01,2.54E+01,1.61E+01,1.71E+01,3.48E+01,4.97E+01,-4.17E+01,-5.62E+01,-7.30E+01,8.31E+01,5,1
1.92E+02,3.69E+01,2.54E+01,1.61E+01,1.71E+01,3.48E+01,4.97E+01,-4.17E+01,-5.62E+01,-7.30E+01,8.31E+01,5,1
1.46E+03,5.55E+01,3.15E+01,1.90E+01,2.23E+01,2.09E+01,3.77E+01,-5.75E+01,-6.37E+01,-8.06E+01,2.19E+01,4,3
1.46E+03,5.55E+01,3.15E+01,1.90E+01,2.23E+01,2.09E+01,3.77E+01,-5.75E+01,-6.37E+01,-8.06E+01,2.19E+01,4,3
1.49E+03,6.57E+01,3.67E+01,2.15E+01,2.90E+01,3.27E+01,4.44E+01,-6.37E+01,-7.00E+01,-8.68E+01,6.36E+01,3,0
1.49E+03,6.57E+01,3.67E+01,2.15E+01,2.90E+01,3.27E+01,4.44E+01,-6.37E+01,-7.00E+01,-8.68E+01,6.36E+01,3,0
2.39E+03,5.20E+01,2.63E+01,1.37E+01,2.92E+01,2.02E+01,4.40E+01,-4.81E+01,-7.67E+01,-5.19E+01,1.16E+01,2,3
2.39E+03,5.20E+01,2.63E+01,1.37E+01,2.92E+01,2.02E+01,4.40E+01,-4.81E+01,-7.67E+01,-5.19E+01,1.16E+01,2,3
7.14E+02,4.97E+01,3.62E+01,1.64E+01,1.07E+01,2.18E+01,4.31E+01,-5.04E+01,-6.30E+01,-5.30E+01,4.19E+00,4,3
7.14E+02,4.97E+01,3.62E+01,1.64E+01,1.07E+01,2.18E+01,4.31E+01,-5.04E+01,-6.30E+01,-5.30E+01,4.19E+00,4,3
1.30E+03,2.07E+01,2.30E+01,1.36E+01,2.93E+01,2.97E+01,4.99E+01,-6.02E+01,-6.98E+01,-7.19E+01,4.11E+01,2,2
1.30E+03,2.07E+01,2.30E+01,1.36E+01,2.93E+01,2.97E+01,4.99E+01,-6.02E+01,-6.98E+01,-7.19E+01,4.11E+01,2,2
2.22E+03,6.72E+01,2.63E+01,1.32E+01,1.83E+01,3.90E+01,4.90E+01,-5.52E+01,-4.32E+01,-6.63E+01,2.38E+01,2,3
2.22E+03,6.72E+01,2.63E+01,1.32E+01,1.83E+01,3.90E+01,4.90E+01,-5.52E+01,-4.32E+01,-6.63E+01,2.38E+01,2,3
1.54E+03,5.58E+01,2.29E+01,1.52E+01,2.95E+01,3.82E+01,4.56E+01,-5.51E+01,-6.23E+01,-5.86E+01,5.99E+01,4,0
1.54E+03,5.58E+01,2.29E+01,1.52E+01,2.95E+01,3.82E+01,4.56E+01,-5.51E+01,-6.23E+01,-5.86E+01,5.99E+01,4,0
9.21E+02,3.18E+01,2.42E+01,1.58E+01,2.14E+01,3.86E+01,4.03E+01,-3.62E+01,-5.60E+01,-8.79E+01,4.73E+01,3,0
9.21E+02,3.18E+01,2.42E+01,1.58E+01,2.14E+01,3.86E+01,4.03E+01,-3.62E+01,-5.60E+01,-8.79E+01,4.73E+01,3,0
5.91E+02,5.49E+01,2.91E+01,1.43E+01,1.03E+01,2.61E+01,3.22E+01,-5.25E+01,-5.61E+01,-6.91E+01,6.82E+01,5,0
5.91E+02,5.49E+01,2.91E+01,1.43E+01,1.03E+01,2.61E+01,3.22E+01,-5.25E+01,-5.61E+01,-6.91E+01,6.82E+01,5,0
1.47E+02,4.31E+01,4.49E+01,2.30E+01,2.53E+01,2.60E+01,3.14E+01,-4.83E+01,-3.92E+01,-7.82E+01,3.84E+00,2,3
1.47E+02,4.31E+01,4.49E+01,2.30E+01,2.53E+01,2.60E+01,3.14E+01,-4.83E+01,-3.92E+01,-7.82E+01,3.84E+00,2,3
1.73E+03,6.28E+01,2.27E+01,2.28E+01,1.02E+01,3.90E+01,3.16E+01,-5.19E+01,-5.64E+01,-8.83E+01,4.84E+01,3,0
1.73E+03,6.28E+01,2.27E+01,2.28E+01,1.02E+01,3.90E+01,3.16E+01,-5.19E+01,-5.64E+01,-8.83E+01,4.84E+01,3,0
9.25E+02,8.36E+01,5.56E+01,2.38E+01,2.79E+01,2.37E+01,4.80E+01,-4.22E+01,-5.65E+01,-6.00E+01,4.32E+01,3,2
9.25E+02,8.36E+01,5.56E+01,2.38E+01,2.79E+01,2.37E+01,4.80E+01,-4.22E+01,-5.65E+01,-6.00E+01,4.32E+01,3,2
1.19E+03,3.31E+01,2.52E+01,1.86E+01,1.31E+01,2.41E+01,3.77E+01,-4.05E+01,-5.60E+01,-5.91E+01,5.26E+01,2,0
1.19E+03,3.31E+01,2.52E+01,1.86E+01,1.31E+01,2.41E+01,3.77E+01,-4.05E+01,-5.60E+01,-5.91E+01,5.26E+01,2,0
1.97E+03,3.05E+01,3.35E+01,2.06E+01,2.57E+01,2.68E+01,3.96E+01,-5.70E+01,-7.08E+01,-6.24E+01,2.98E+01,3,2
1.97E+03,3.05E+01,3.35E+01,2.06E+01,2.57E+01,2.68E+01,3.96E+01,-5.70E+01,-7.08E+01,-6.24E+01,2.98E+01,3,2
1.61E+03,5.44E+01,3.01E+01,1.77E+01,1.65E+01,2.55E+01,3.68E+01,-4.51E+01,-5.55E+01,-7.31E+01,1.36E+01,2,3
1.61E+03,5.44E+01,3.01E+01,1.77E+01,1.65E+01,2.55E+01,3.68E+01,-4.51E+01,-5.55E+01,-7.31E+01,1.36E+01,2,3
1.31E+03,5.04E+01,2.82E+01,2.07E+01,1.92E+01,3.85E+01,3.46E+01,-4.30E+01,-7.80E+01,-6.34E+01,4.46E+01,5,2
1.31E+03,5.04E+01,2.82E+01,2.07E+01,1.92E+01,3.85E+01,3.46E+01,-4.30E+01,-7.80E+01,-6.34E+01,4.46E+01,5,2
6.72E+02,6.91E+01,5.32E+01,2.10E+01,1.62E+01,3.90E+01,3.97E+01,-5.36E+01,-5.31E+01,-5.76E+01,9.58E+01,2,1
6.72E+02,6.91E+01,5.32E+01,2.10E+01,1.62E+01,3.90E+01,3.97E+01,-5.36E+01,-5.31E+01,-5.76E+01,9.58E+01,2,1
1.05E+03,8.51E+01,4.57E+01,1.64E+01,2.11E+01,2.68E+01,4.56E+01,-4.91E+01,-6.07E+01,-7.74E+01,5.55E+01,3,0
1.05E+03,8.51E+01,4.57E+01,1.64E+01,2.11E+01,2.68E+01,4.56E+01,-4.91E+01,-6.07E+01,-7.74E+01,5.55E+01,3,0
9.55E+02,4.84E+01,4.12E+01,2.26E+01,2.57E+01,2.06E+01,4.59E+01,-6.38E+01,-6.25E+01,-5.64E+01,6.12E+01,1,0
9.55E+02,4.84E+01,4.12E+01,2.26E+01,2.57E+01,2.06E+01,4.59E+01,-6.38E+01,-6.25E+01,-5.64E+01,6.12E+01,1,0
9.68E+02,8.69E+01,3.31E+01,1.34E+01,1.25E+01,3.38E+01,3.59E+01,-4.54E+01,-7.48E+01,-7.11E+01,4.12E+01,5,2
9.68E+02,8.69E+01,3.31E+01,1.34E+01,1.25E+01,3.38E+01,3.59E+01,-4.54E+01,-7.48E+01,-7.11E+01,4.12E+01,5,2
4.84E+02,6.25E+01,4.44E+01,2.03E+01,1.23E+01,3.89E+01,3.43E+01,-5.15E+01,-6.46E+01,-6.69E+01,3.03E+01,2,2
4.84E+02,6.25E+01,4.44E+01,2.03E+01,1.23E+01,3.89E+01,3.43E+01,-5.15E+01,-6.46E+01,-6.69E+01,3.03E+01,2,2
9.00E+02,4.32E+01,2.70E+01,2.10E+01,2.57E+01,3.42E+01,3.07E+01,-5.01E+01,-4.39E+01,-7.61E+01,6.56E+01,2,0
9.00E+02,4.32E+01,2.70E+01,2.10E+01,2.57E+01,3.42E+01,3.07E+01,-5.01E+01,-4.39E+01,-7.61E+01,6.56E+01,2,0
1.20E+03,6.30E+01,2.94E+01,2.34E+01,2.86E+01,2.48E+01,3.78E+01,-3.91E+01,-6.43E+01,-7.42E+01,3.66E+01,5,2
1.20E+03,6.30E+01,2.94E+01,2.34E+01,2.86E+01,2.48E+01,3.78E+01,-3.91E+01,-6.43E+01,-7.42E+01,3.66E+01,5,2
8.62E+02,7.43E+01,3.37E+01,2.24E+01,2.36E+01,2.02E+01,3.35E+01,-6.73E+01,-6.88E+01,-7.50E+01,9.35E+00,5,3
8.62E+02,7.43E+01,3.37E+01,2.24E+01,2.36E+01,2.02E+01,3.35E+01,-6.73E+01,-6.88E+01,-7.50E+01,9.35E+00,5,3
1.79E+03,5.49E+01,4.10E+01,1.75E+01,1.99E+01,2.12E+01,4.64E+01,-5.13E+01,-6.18E+01,-5.04E+01,8.42E+01,3,1
1.79E+03,5.49E+01,4.10E+01,1.75E+01,1.99E+01,2.12E+01,4.64E+01,-5.13E+01,-6.18E+01,-5.04E+01,8.42E+01,3,1
4.78E+02,7.29E+01,2.21E+01,1.44E+01,1.65E+01,2.61E+01,3.40E+01,-4.65E+01,-9.45E+01,-8.39E+01,6.69E+01,2,0
4.78E+02,7.29E+01,2.21E+01,1.44E+01,1.65E+01,2.61E+01,3.40E+01,-4.65E+01,-9.45E+01,-8.39E+01,6.69E+01,2,0
9.35E+02,7.41E+01,2.50E+01,1.59E+01,2.75E+01,3.73E+01,4.38E+01,-5.71E+01,-5.20E+01,-7.71E+01,5.34E+01,3,0
9.35E+02,7.41E+01,2.50E+01,1.59E+01,2.75E+01,3.73E+01,4.38E+01,-5.71E+01,-5.20E+01,-7.71E+01,5.34E+01,3,0
1.01E+03,8.75E+01,1.36E+01,2.21E+01,1.36E+01,2.22E+01,3.71E+01,-5.96E+01,-6.52E+01,-7.90E+01,2.32E+01,5,3
1.01E+03,8.75E+01,1.36E+01,2.21E+01,1.36E+01,2.22E+01,3.71E+01,-5.96E+01,-6.52E+01,-7.90E+01,2.32E+01,5,3
1.65E+03,6.32E+01,5.36E+01,1.99E+01,2.49E+01,3.92E+01,3.36E+01,-5.16E+01,-6.83E+01,-7.69E+01,8.13E+01,2,1
1.65E+03,6.32E+01,5.36E+01,1.99E+01,2.49E+01,3.92E+01,3.36E+01,-5.16E+01,-6.83E+01,-7.69E+01,8.13E+01,2,1
1.34E+03,6.72E+01,2.08E+01,1.67E+01,1.44E+01,3.25E+01,3.85E+01,-5.09E+01,-5.33E+01,-7.67E+01,1.46E+01,3,3
1.34E+03,6.72E+01,2.08E+01,1.67E+01,1.44E+01,3.25E+01,3.85E+01,-5.09E+01,-5.33E+01,-7.67E+01,1.46E+01,3,3
1.34E+03,7.32E+01,3.53E+01,2.55E+01,2.94E+01,3.28E+01,3.05E+01,-4.47E+01,-4.38E+01,-6.38E+01,3.05E+01,4,2
1.34E+03,7.32E+01,3.53E+01,2.55E+01,2.94E+01,3.28E+01,3.05E+01,-4.47E+01,-4.38E+01,-6.38E+01,3.05E+01,4,2
1.14E+03,2.78E+01,1.84E+01,7.26E+00,2.92E+01,2.38E+01,4.06E+01,-5.91E+01,-4.76E+01,-7.51E+01,9.07E+01,2,1
1.14E+03,2.78E+01,1.84E+01,7.26E+00,2.92E+01,2.38E+01,4.06E+01,-5.91E+01,-4.76E+01,-7.51E+01,9.07E+01,2,1
1.06E+03,48.90396786,4.64E+01,1.75E+01,1.11E+01,3.04E+01,4.74E+01,-7.44E+01,-6.17E+01,-7.79E+01,9.84E+01,3,1
1.06E+03,48.90396786,4.64E+01,1.75E+01,1.11E+01,3.04E+01,4.74E+01,-7.44E+01,-6.17E+01,-7.79E+01,9.84E+01,3,1
1.04E+03,3.47E+00,2.78E+01,1.28E+01,2.34E+01,3.77E+01,3.42E+01,-6.06E+01,-7.41E+01,-7.24E+01,6.04E+01,1,0
1.04E+03,3.47E+00,2.78E+01,1.28E+01,2.34E+01,3.77E+01,3.42E+01,-6.06E+01,-7.41E+01,-7.24E+01,6.04E+01,1,0
6.88E+02,5.96E+00,3.70E+01,2.57E+01,2.30E+01,2.41E+01,3.17E+01,-4.70E+01,-6.92E+01,-4.67E+01,6.70E+01,2,0
6.88E+02,5.96E+00,3.70E+01,2.57E+01,2.30E+01,2.41E+01,3.17E+01,-4.70E+01,-6.92E+01,-4.67E+01,6.70E+01,2,0
4.69E+02,4.23E+01,3.24E+01,1.14E+01,1.07E+01,2.70E+01,4.73E+01,-4.92E+01,-5.05E+01,-5.51E+01,8.37E+01,5,1
4.69E+02,4.23E+01,3.24E+01,1.14E+01,1.07E+01,2.70E+01,4.73E+01,-4.92E+01,-5.05E+01,-5.51E+01,8.37E+01,5,1
1.22E+03,6.48E+01,3.80E+01,1.74E+01,1.44E+01,2.49E+01,3.97E+01,-6.67E+01,-5.52E+01,-7.96E+01,3.56E+01,2,2
1.22E+03,6.48E+01,3.80E+01,1.74E+01,1.44E+01,2.49E+01,3.97E+01,-6.67E+01,-5.52E+01,-7.96E+01,3.56E+01,2,2
1.09E+03,3.92E+01,2.40E+01,2.07E+01,1.05E+01,3.01E+01,4.17E+01,-5.05E+01,-6.38E+01,-9.20E+01,8.79E+01,5,1
1.09E+03,3.92E+01,2.40E+01,2.07E+01,1.05E+01,3.01E+01,4.17E+01,-5.05E+01,-6.38E+01,-9.20E+01,8.79E+01,5,1
1.67E+03,7.80E+01,3.60E+01,1.83E+01,2.62E+01,3.46E+01,4.93E+01,-6.11E+01,-5.58E+01,-6.92E+01,7.29E+01,2,1
1.67E+03,7.80E+01,3.60E+01,1.83E+01,2.62E+01,3.46E+01,4.93E+01,-6.11E+01,-5.58E+01,-6.92E+01,7.29E+01,2,1
1.55E+03,5.32E+01,3.82E+01,1.71E+01,1.26E+01,3.46E+01,4.75E+01,-4.90E+01,-5.74E+01,-8.83E+01,9.32E+01,2,1
